date,symbol,Open,High,Low,Close,Volume
2025-01-01,RAMCOCEM.NS,964.2004,966.5399,950.0634,961.7612,92295
2025-01-01,RAMCOIND.NS,268.8422,280.0647,268.147,276.2411,58992
2025-01-01,RATNAMANI.NS,3133.6639,3198.9403,3113.4229,3159.8438,13061
2025-01-01,RAYMOND.NS,1676.9,1713.0,1672.2,1694.0,178925
2025-01-01,RCF.NS,169.2307,176.1767,168.4341,175.1275,7022303
2025-01-01,RECLTD.NS,459.3805,464.4669,457.3643,463.3214,3238928
2025-01-01,REDINGTON.NS,190.1971,192.303,187.3733,191.183,1513415
2025-01-01,RELAXO.NS,612.2213,616.1026,606.8169,614.3831,35256
2025-01-01,RELIANCE.NS,1204.4484,1215.8004,1201.2262,1210.7936,5892590
2025-01-01,RELIGARE.NS,275.5,279.05,273.0,277.9,558949
2025-01-01,RELINFRA.NS,304.9,319.35,303.05,319.2,9317923
2025-01-01,RENUKA.NS,39.44,40.59,39.44,40.14,4292407
2025-01-01,REPCOHOME.NS,397.5192,421.5216,396.6463,419.485,153882
2025-01-01,RESPONIND.NS,248.1787,264.2112,246.8402,258.1378,2304972
2025-01-01,RHIM.NS,498.9996,502.7548,490.1551,491.9339,115006
2025-01-01,RKFORGE.NS,893.02,917.2405,893.02,906.2266,146516
2025-01-01,RPOWER.NS,42.89,44.73,42.6,44.73,33005564
2025-01-01,RSYSTEMS.NS,450.7591,454.8078,445.6018,449.5059,40253
2025-01-01,RTNINDIA.NS,63.62,65.24,63.62,64.8,1808258
2025-01-01,RTNPOWER.NS,13.66,13.88,13.62,13.72,6509720
2025-01-01,RUPA.NS,239.2823,243.321,239.2823,242.6462,62576
